instruction,image_path
"3D volumetric: Man standing by a tall red and white lighthouse, dramatic night sky with lightning, sea rocks in the foreground. Enigmatic gaze, ethereal glow, misty ambiance, sharp focus, high resolution.",data/images/img_754.png
"A valiant monk escorts a lost soul through a desolate realm of shattered divine statues, bathed in dramatic chiaroscuro, with vibrant, otherworldly hues, in the epic fantasy style of Artgerm and Charlie Bowater, comic cover art, high resolution, sharp focus.",data/images/img_755.png
"Macro shot of the Golden Gate Bridge on Mars, showing the rust-red terrain and the bridge’s weathered steel.",data/images/img_756.png
"Parthenon in vibrant anime style with intricate linework, bold colors, and detailed background, inspired by Studio Ghibli.",data/images/img_757.png
"Five meerkats stand silhouetted against a vivid sunset, with warm, glowing light.",data/images/img_758.png
8-bit pixel art kitchen with white and brown quartz counters and hardwood floors.,data/images/img_759.png
"George Bush flying a plane, dramatic, cinematic, rich colors, sharp focus, film grain.",data/images/img_760.png
"a majestic dragon, cinematic bokeh, depth of field, soft focus, dramatic chiaroscuro lighting, atmospheric haze, vibrant color palette",data/images/img_761.png
"The Statue of Liberty in vibrant digital art with neon highlights, set against a futuristic city.",data/images/img_762.png
"A t-shirt with 'Archaeology Rocks!' in glowing runes, surrounded by floating ancient artifacts and mystical symbols in a forest.",data/images/img_763.png
"a Triceratops charging down a hill, anime key visual, dynamic lines, vibrant color palette, dramatic shadows, detailed background, wind effects, intense expression, soft golden hour light, high resolution, sharp focus",data/images/img_764.png
"A massive neon-lit Hanuman statue with intricate cybernetic details in a futuristic city, vibrant colors, sharp shadows.",data/images/img_765.png
"A whimsical claymation scene: majestic mountains bathed in soft golden hour light, a winding river with smooth gradients, and playful birds in vibrant colors, framed by nature's embrace with rich textures and a serene mood.",data/images/img_766.png
"Pixelated boy in woods discovers vibrant, fantasy portal with dynamic pixel sky.",data/images/img_767.png
"8-bit panda bear wearing pixelated aviator glasses, vibrant color palette, sharp focus, playful atmosphere, high resolution",data/images/img_768.png
"Students carefully pull a capillary from a broken Claisen nozzle, illuminated by a propane burner.",data/images/img_769.png
"a centerpiece statue in gotham city at night, wet pavement glistening under soft golden hour light, light mist adding a misty ambiance, intricate and elegant design with rich textures, digital art with painterly brushstrokes, soft focus, high resolution, photorealistic, trending on artstation, illustration by greg rutkowski and edward hopper.",data/images/img_770.png
Digital illustration of Spider-Man sprinting through neon-lit New York City.,data/images/img_771.png
"The Great Wall, 4k, crisp details, vibrant colors, natural light, wide-angle, panoramic, sharp focus, realistic textures.",data/images/img_772.png
"Gundam with blue eyes, detailed face, hostile, vibrant glow, mechanical, smooth, anime style, night city, cyber, blue glow, deep shadows, tense, futuristic, contrast, agile.",data/images/img_773.png
"George Bush flying a plane, cinematic lighting, rich colors, high contrast, film grain, sharp focus, dramatic composition, CineStill style, dynamic perspective, smooth gradients, intense atmosphere",data/images/img_774.png
"a marina with melting boats, floating lighthouses, and twisted docks, bathed in ethereal mist, under a dreamlike, otherworldly sky with surreal colors, distorted reflections, and a serene mood, high resolution, photorealistic",data/images/img_775.png
"a whiteboard animation of a man standing under a lush tree, with simple line drawings and minimal shading, emphasizing clean, fluid movements, a flat, two-dimensional look, and a vibrant color palette, in high resolution and sharp focus",data/images/img_776.png
"Digital art: reaction-diffusion patterns, hyper-detailed art station, parabolic lighting, cinematic, 8k, illustrative style, vibrant color palette, clean lines, intricate details, dynamic composition, high resolution, sharp focus, ethereal glow",data/images/img_777.png
"H. P. Lovecraft portrait with intricate runes, ethereal glow, enchanted forest, fantastical creatures, dramatic lighting, otherworldly atmosphere.",data/images/img_778.png
"A stoic futuristic warrior, ready for combat, stands against a shadowy backdrop in a high-contrast monochromatic portrait.",data/images/img_779.png
"an illustration of the New York City skyline, rendered in a classic book illustration style, with intricate line work and delicate shading, capturing the grandeur of the city's iconic buildings under a soft golden hour light, with the bustling energy of its streets in vibrant detail, high resolution.",data/images/img_780.png
"A whimsical, vibrant portal to heaven in space, inspired by Studio Ghibli.",data/images/img_781.png
"A pixelated landscape with blocky mountains, grassy plains, and a wetland with visible water reflections.",data/images/img_782.png
"A 3D teddy bear in a motorcycle helmet and cape, speeding a boat near the Golden Gate Bridge.",data/images/img_783.png
"victorian church, dark, misty night, 8k digital art, intricate details, cybernetic elements, neon lights, ethereal glow, high resolution, trending on artstation",data/images/img_784.png
"In a fantasy realm, a painter and writer create a 3D home with ethereal colors and floating elements, radiating otherworldly beauty.",data/images/img_785.png
"3D orange jello in a glass bowl, realistic gelatin texture, vibrant colors, studio lighting.",data/images/img_786.png
"extreme close-up portrait of a calico cat, Ektachrome film, black background, three-point lighting, vibrant colors, sharp focus, realistic features, centered, high resolution, trending on ArtStation, dynamic perspective.",data/images/img_787.png
"a fantasy city nestled within the giant branches of Yggdrasil, illustrated in a vibrant, detailed style, soft golden hour light filtering through lush leaves, sun glints, and ethereal sunrays, digital illustration, hyperrealistic, fantasy, 8k, trending on ArtStation, rich textures, dynamic perspective, high resolution",data/images/img_788.png
"Henry Cavill, D&D character, closeup, Fomapan film, high contrast, grainy, realistic face, sharp details, dramatic lighting.",data/images/img_789.png
"photographic portrait of a muscular eagle in intricate, elegant sci-fi armor, cyberpunk aesthetic, soft golden hour light, rich textures, sharp focus, high resolution, concept by artgerm and greg rutkowski, dynamic perspective",data/images/img_790.png
"Elf on fire, riding silver horse, vibrant colors, glowing flames, ethereal light.",data/images/img_791.png
"A high-resolution photograph of a glass jar brimming with an eclectic mix of mushrooms, captured with sharp focus and soft golden hour light, emphasizing intricate textures and vibrant colors, set against a natural backdrop.",data/images/img_792.png
"Ibrox Stadium bathed in the soft golden hour light, cinematic angles and dynamic perspective capturing the emotional essence of the twilight hour, rich textures and vibrant color palette, high resolution, sharp focus.",data/images/img_793.png
"Three green glass bottles in 8-bit style, vibrant retro colors, sharp pixel edges, nostalgic gaming look.",data/images/img_794.png
"A highly detailed anime-style Wasson Nursery vegetable garden, with vibrant colors and exaggerated features, intricate leaf patterns, soft golden hour light, and a serene, peaceful atmosphere, high resolution.",data/images/img_795.png
"illustration of apex legends, velociraptor head, intricate and elegant, glowing lights, highly detailed, artstation, glamor pose, concept art, smooth gradients, sharp focus, art by artgerm and greg rutkowski, in the style of a vintage book illustration, with detailed line work and subtle shading, evoking a classic, timeless aesthetic, under soft golden hour light, with a serene mood",data/images/img_796.png
"a robed magical apprentice air bending, fantasy character portrait, woodland river, enchanted forest, intricate and elegant details, ethereal glow, luminous magical aura, vibrant color palette, high resolution, digital painting, art by artgerm, greg rutkowski, and alphonse mucha",data/images/img_797.png
"a bird with dynamic manga energy, soaring with vibrant colors, exaggerated motion lines, and a dramatic chiaroscuro lighting, high resolution, sharp focus",data/images/img_798.png
"Anime key visual: Futuristic city with a pink-furred dog sprinting through neon-lit streets, eyes glowing, tail swirling.",data/images/img_799.png
"a squirrel, illustrated in a scientific style with intricate anatomical details and natural habitat elements, labeled with botanical and zoological terms, in a meticulous and precise rendering, under soft golden hour light, with rich textures and sharp focus, high resolution",data/images/img_800.png
"pixel art aliens attacking cyberpunk city, 8-bit, vibrant color palette, retro, sharp details, intricate textures, high resolution, nostalgic tech noir, dynamic perspective, ethereal glow",data/images/img_801.png
"3D render of an afternoon tea on a balcony with a sea view, featuring a mango cake, floral tea, raspberries with cream, in a summer color palette, with a modern aesthetic and natural lighting.",data/images/img_802.png
"Create a stop-motion animated pattern inspired by nature for a fabric design. Use vibrant, hand-crafted textures and colors with intricate, interlocking shapes like those found on butterfly wings, in a seamless, high-resolution format.",data/images/img_803.png
"8-bit protein, pixel art, vibrant colors, retro gaming",data/images/img_804.png
"symmetry, portrait of a beaver man, sci-fi tech wear, glowing lights, intricate and elegant details, photorealistic, CineStill 800T, smooth gradients, sharp focus, cinematic lighting, high contrast, rich colors, film grain, shallow depth of field",data/images/img_805.png
"Symmetrical, detailed digital art of a sci-fi puzzle cube with glowing lights, smooth and elegant.",data/images/img_806.png
"Cute bunny with carrot in futuristic city, Pixar-style, blade runner aesthetics, smiling, friendly.",data/images/img_807.png
"diablo action game robot shaman, vibrant color palette, bold lines, dynamic composition, advertising illustration, high detail, cinematic lighting, 8k, hyper-realistic, octane render, unreal engine lumen, rule of thirds, sharp focus, dramatic chiaroscuro",data/images/img_808.png
"Magical tree, starry night, anime style, vibrant colors, chibi characters, yuru camp vibes, hyperdetailed, digital illustration.",data/images/img_809.png
"Anime-style logo, green, simple, 2D, white background, sleek lines, dynamic flow, vector art",data/images/img_810.png
"A woman with flowing hair beside a glowing bird, in soft, dramatic lighting, with deep depth of field.",data/images/img_811.png
3D model of a yellow cow with realistic textures and lighting.,data/images/img_812.png
"a digital fantasy humanoid ratfolk dressed like a rapper, wearing a cap and a fur coat, inspired by digital art, with vibrant colors, sleek modern textures, and a dynamic perspective, set in a misty ambiance with soft golden hour light, high resolution, photorealistic, sharp focus",data/images/img_813.png
"A mystical city skyline with enchanted billboards and glowing neon lights, vibrant and ethereal colors, soft and magical lighting, atmospheric and adventurous. By Makoto Shinkai, Stanley Artgerm Lau, WLOP, Rossdraws, James Jean, Andrei Riabovitchev, Marc Simonetti, krenz cushart, Sakimichan.",data/images/img_814.png
"Vibrant manga: Post-apocalyptic Houston, neon-lit ruins, dynamic action, bold colors, exaggerated expressions, 4k.",data/images/img_815.png
"Misty bamboo forest, huge waterfall, rocky mountain, sunny, cartoony, soft, anime style, Hayao Miyazaki, Ghibli, Makoto Shinkai, Toei, Studio Trigger.",data/images/img_816.png
"Grumpy Cat Meme: ZOMBIES EAT BRAINS? MOST OF YOU HAVE NOTHING TO WORRY ABOUT, captured in high-contrast T-Max film, grungy texture, gritty realism, 8k, HD, dramatic chiaroscuro, sharp focus, vibrant color palette",data/images/img_817.png
"Astronauts in jetpacks navigate inside a futuristic, sleek, metallic space ark with cinematic lighting.",data/images/img_818.png
"A candid shot of a golden goggle with jewel-toned accents, capturing asymmetric miniature scenes of nature and architecture in a bustling urban setting, with the goggle's reflections blending with the city lights in a high-resolution, photorealistic image with a dramatic chiaroscuro effect.",data/images/img_819.png
"A fantasy city attraction returns to Brest's busy pedestrian street, featuring glowing runes and mystical creatures.",data/images/img_820.png
"A tempera painting of a futuristic city's robot guardian, with vibrant colors and intricate patterns.",data/images/img_821.png
"Neon-lit Dubai skyline at dusk, vibrant cyber streets with holographic billboards, futuristic vehicles zipping by, glowing neon signs casting an electric ambiance, cyberpunk aesthetic with high resolution and sharp focus.",data/images/img_822.png
"Salem, steampunk cat, sharp focus, cinematic bokeh, illustrated by Tooth Wu.",data/images/img_823.png
"a majestic mountain landscape, Piper Thibodeau as a whimsical anthropomorphic character with aviator sunglasses, adorned with intricate fantastical elements, multiple dynamic poses and expressions, ethereal and vibrant colors, no outlines, in the style of fantasy art, magical and enchanting, flat color, white background, playful and whimsical, subtle humor, high resolution, soft golden hour light, dynamic perspective",data/images/img_824.png
"A hand-sculpted Dachshund darts through a snowy scene, trailing a colorful scarf.",data/images/img_825.png
"a butterfly perches on a human palm, 3D model, dramatic chiaroscuro lighting, vivid color palette, hyper-realistic details, high resolution, intricate textures",data/images/img_826.png
"A weathered Star Wars helmet and armor set, bathed in the vibrant neon glow of a futuristic city, with intricate details and a mysterious, dark atmosphere.",data/images/img_827.png
"Digital portrait of a steampunk cyborg robot, ultra-realistic, intricate, eerie concept art.",data/images/img_828.png
"Ethereal fantasy portrait of a white tiger king with a golden halo, blue robes, and glowing eyes, surrounded by shimmering mist. Digital painting by Greg Rutkowski and Viktoria Gavrilenko.",data/images/img_829.png
"A man getting into a car, hyper-realistic 3D model, smooth surfaces, intricate details, high-resolution, cinematic lighting, modern aesthetic.",data/images/img_830.png
"A lone traveler's arduous journey through a majestic winter wonderland, depicted in the opulent and dramatic Baroque style, with intricate details, deep rich colors, and a soft golden hour light casting long shadows.",data/images/img_831.png
"A neon-lit sailing boat named Bodex Yachting, emblazoned with a glowing white flag of Sher M, slices through a cybernetic blue sea under the dramatic shadow of towering, futuristic mountains, bathed in soft golden hour light, with rich textures and vibrant colors.",data/images/img_832.png
"Neon-lit fortress with a towering spire, emitting a vibrant glow, overlooking a frosty valley, cybernetic elements, dramatic neon lighting, cinematic angles, intricate details, high resolution, 8K, trending on ArtStation",data/images/img_833.png
"a bear wielding a massive proton cannon, cinematic lighting with dramatic chiaroscuro, emotional intensity, highly detailed digital painting, smooth textures, sharp focus, concept art, inspired by Krenz Cushart and Artem Demura, vibrant color palette, dynamic perspective",data/images/img_834.png
"a high-energy manga eagle with a vibrant toucan beak, dynamic action pose, bold linework, explosive energy effects, and a dramatic chiaroscuro lighting, set against a vibrant color palette with rich textures and sharp focus",data/images/img_835.png
"3D model of toy cars with detailed textures, realistic lighting, and precise shadows.",data/images/img_836.png
"Neon-lit highway through desolate fields, hooded traveler under vibrant neon gas lamps, high contrast, cybernetic elements, futuristic countryside, ethereal glow, dynamic perspective, 8K, digital art, neonpunk.",data/images/img_837.png
"Anime ad for Kai Sushi: vibrant man in kimono serves sushi, with dynamic lines and bold colors.",data/images/img_838.png
"8-bit piglet pirate, pixelated, retro gaming, vibrant colors, chibi style, soft golden hour light, dynamic perspective, rich textures, high resolution",data/images/img_839.png
"Cinematic graffiti of an anime Gundam with detailed art, dynamic lighting, dramatic shadows, and vibrant colors.",data/images/img_840.png
A digital illustration of a sports car with impressionistic brushstrokes and soft colors.,data/images/img_841.png
"Manga-style concert hall with clearstory windows framing a vibrant desert view, dynamic bellydance performance under soft golden hour light, vivid colors, expressive lines, and exaggerated features, high resolution, photorealistic.",data/images/img_842.png
"Young girl in forest at night, holding monster energy can, illuminated by camera flash, short ginger hair, shades, vintage digital photo, 2003, grainy, moody.",data/images/img_843.png
"Powerful dragon with spread wings surrounded by fire, dynamic comic panels, bold outlines, vibrant colors, explosive action.",data/images/img_844.png
"Pixel art mountain landscape with large spherical buildings, pink sky, and lush foreground.",data/images/img_845.png
"Wizard shuffling tarot cards, pixel art, soft glow.",data/images/img_846.png
"A young badger sniffing a yellow rose, detailed 3D model, realistic textures and lighting.",data/images/img_847.png
"The Statue of Liberty with the face of an owl, illustrated in a detailed editorial style, with intricate line work, bold contrasting shadows, and a dramatic chiaroscuro lighting.",data/images/img_848.png
"cinematic portrait of batman, intricate ornate details, fantasy elegance, highly detailed, dramatic chiaroscuro lighting, deep shadows, emotional intensity, sharp focus, high resolution, splash art, promo art, soul calibur style, league of legends aesthetics, art by artgerm, greg rutkowski, bo chen, jin xiaodi",data/images/img_849.png
"neon-drenched cyberpunk bat with shimmering amethyst wings, glowing golden flowers and neon fireflies floating around, vibrant neon glass windows, concept art, sharp focus, electric colors, soft golden hour light, dynamic perspective, by Tom Bagshaw, Anato Finnstark, and Greg Rutkowski",data/images/img_850.png
"8-bit clock tower with pixelated clouds, retro color palette, soft golden hour light, high resolution, dynamic perspective",data/images/img_851.png
"a pixel art screwdriver, 8-bit, retro, vibrant colors, detailed sprites, high resolution, sharp focus, dynamic perspective",data/images/img_852.png
"A vector illustration of a starry indigo sky above a vast desert, featuring a large, central head sculpture with intricate details, observed by a cloaked figure in a dramatic chiaroscuro lighting, with a serene mood and sharp focus.",data/images/img_853.png
"8-bit demonic cheeseburger, pixelated textures, vibrant low-res colors, retro game aesthetic, ethereal digital glow, blocky shadows, sharp outlines, nostalgic charm, dynamic perspective, high resolution",data/images/img_854.png
"A highly detailed 3D model of a towering stop sign, with intricate textures, realistic shadows, and a photorealistic finish, set under soft golden hour light, with rich textures and sharp focus.",data/images/img_855.png
"Digital matte painting of a grim reaper phoenix with a firefly and flame cloak, golden scythe, saintly figure, stained glass background, detailed, sharp focus. Art by Tom Bagshaw, Artgerm, Greg Rutkowski.",data/images/img_856.png
A surreal laptop with a blank keyboard floating in a monochromatic space with soft shadows and distorted reflections.,data/images/img_857.png
"the Sydney Opera House, Eiffel Tower on the right, and Mount Everest towering above, in a highly detailed anime style with intricate linework, vibrant colors, and exaggerated proportions, under a dramatic chiaroscuro lighting, with a dynamic perspective and rich textures, high resolution, photorealistic details, and a serene mood",data/images/img_858.png
"Spaceship interior, ultra high-resolution, wide angle, studio lighting, crisp details, realistic textures",data/images/img_859.png
"Neonpunk ant alien portrait, vibrant purple and blue lighting, cybernetic enhancements, urban decay background.",data/images/img_860.png
"the city of London on the moon, crafted in stop-motion animation with intricately detailed buildings, moon rocks, and a textured lunar surface, illuminated by soft golden hour light, with hand-made clay models and dramatic shadow play, creating a high-resolution, photorealistic scene with a serene mood",data/images/img_861.png
"A woman walking on a giant multicolored ball in a vast landscape, with deep shadows and vibrant colors.",data/images/img_862.png
"A digital illustration of a colorful, detailed canal in Venice, showcasing the city's charm and grand architecture.",data/images/img_863.png
"Garrus Vakarian, 16-bit pixel art, vibrant colors, sharp lines, retro gaming style.",data/images/img_864.png
"avocado, fragmented planes, geometric shapes, muted colors, cubist style",data/images/img_865.png
"surreal snowdrifts around the Great Pyramid, mist swirling, sky with floating shapes",data/images/img_866.png
"Vibrant anime logo for smart watch site, flat colors, dynamic lines, no text, no background.",data/images/img_867.png
"A 3D boy, bathed in the jar's volumetric orange glow, stands in a surreal, fiery landscape with glowing embers and smoky tendrils swirling around him, creating a dramatic chiaroscuro effect and rich textures.",data/images/img_868.png
"A futuristic architectural marvel, seamlessly integrated into a lush, digital forest landscape, bathed in soft golden hour light, with intricate details and a vibrant color palette, rendered in high-resolution, photorealistic style.",data/images/img_869.png
"Dubai skyline with neon lights, holographic billboards, futuristic vehicles, and a cyberpunk vibe.",data/images/img_870.png
"group of cartoon characters standing in front of a fire, whiteboard animation, simple line drawings, flat colors, step-by-step sketch, educational style, minimalist background, fire with animated sparks and flames, soft golden hour light, smooth gradients, serene mood",data/images/img_871.png
"A dreamy forest in the Japanese woods, bathed in ethereal glow, with mystical lights dancing among the ancient, gnarled trees, creating an enchanting fantasy realm with vibrant color palette and rich textures.",data/images/img_872.png
"A panda sits on a lion in a green forest, raindrops glistening in the light.",data/images/img_873.png
"a neonpunk rendering of a black and white checkerboard, glowing with vibrant neon lights, set in a futuristic cityscape with cybernetic elements and holographic projections, under a dramatic chiaroscuro lighting, with rich textures and a high resolution, photorealistic finish",data/images/img_874.png
"Cyborg Megan Thee Stallion, romantic profile, dynamic pose, ethereal glow, dramatic lighting, flowing drapery, fantasy elements, elegant.",data/images/img_875.png
"ornate ancient stone pillar, intricately detailed, handmade clay, textured, shadow play, hyper-detailed, 4k, 8k, dynamic perspective, dramatic chiaroscuro, high resolution, frame-by-frame stop motion animation",data/images/img_876.png
"An impressionist rendition of a post-apocalyptic city, its streets dappled with soft golden hour light and shadow, abandoned vehicles and vibrant colorful panels blending in a chaotic yet harmonious scene, with intricate details and a misty ambiance.",data/images/img_877.png
"Neon-lit robotic hyena with cybernetic enhancements, glowing camera eyes, in a futuristic city. High-quality concept art.",data/images/img_878.png
"A colorful, whimsical giraffe with a turtle shell.",data/images/img_879.png
"Neonpunk portrait of Gigi Hadid in Apex Legends, cybernetic details, glowing neon, vaporwave colors, digital painting, glamor pose, sharp focus, art by Artgerm, Greg Rutkowski, and Artey Freytag.",data/images/img_880.png
"a fantastical brain intertwined with celestial bodies, glowing tendrils of cosmic energy, vibrant color palette, painterly style, rich in intricate details, ethereal golden light, reminiscent of victo ngai and artgerm, high resolution, sharp focus",data/images/img_881.png
"A detailed manga man with his back to the camera, blond hair mussed, and a black suit jacket. He stands in dramatic chiaroscuro, with dead leaves, slightly luminous and ethereal, floating around him. The dark, mysterious background is illuminated by diffuse patches of light, creating a misty ambiance.",data/images/img_882.png
"A monk guides a lost soul through a realm of broken divine statues, with vibrant, otherworldly colors, in epic fantasy style.",data/images/img_883.png
"A waxen, blue-hued mountain range bathed in soft golden hour light, a solitary figure perched in contemplation on a jagged peak, intricate details and rich textures, ethereal glow, encaustic painting, high resolution.",data/images/img_884.png
"Blue mountain range, solitary figure contemplating, encaustic painting.",data/images/img_885.png
"a tranquil lakeside landscape, 3D model, octane render, hyper-realistic water, soft ambient golden hour light, detailed reflections, subtle textures, serene environment, high resolution, photorealistic, dynamic perspective",data/images/img_886.png
"Vector illustration of a Starship in a docking bay, Art Nouveau style, teal and orange palette, intricate line work, flowing curves, decorative elements, soft golden hour light, dynamic perspective, rich textures, high resolution.",data/images/img_887.png
"Portrait of Jossi from Blackpink, highly detailed, smooth, sharp focus, ultra realistic, film grain, natural light, vivid colors.",data/images/img_888.png
"A cinematic shot of a lush green flower, its petals swirling in intricate detail, against a grainy gray backdrop with soft golden hour light and high resolution.",data/images/img_889.png
Four scientists discover a small planetary system at the Earth's center. Detailed digital painting by Artgerm and Greg Rutkowski.,data/images/img_890.png
"young man with short white combover hair and moustache, pixel art, blocky, vibrant, full body, D&D character, 8-bit, retro gaming, digital pixel art",data/images/img_891.png
"Create a manga portrait with intense expressions and emotions. Use dynamic lines and bold colors to emphasize the subject’s personality, with a minimal, energetic background.",data/images/img_892.png
"Majestic fantasy town with intricate architecture rising from a sea of molten lava, illuminated by soft golden hour light, where ethereal dreams intertwine with fiery eruptions, creating a dynamic perspective with rich textures and vibrant color palette.",data/images/img_893.png
"a deserted city with empty, corroded buildings, overgrown vegetation, gloomy atmosphere, ultra high definition, hyper realistic, 4K UHD, photographic portraiture, deep shadows, crisp details, natural light, muted colors, ethereal glow, symmetrical balance",data/images/img_894.png
"fantasy cover art of a majestic female, half-body portrait, ethereal elegance, intricate details, enchanted forest background, soft golden hour light, magical aura, high-definition, by stanley lau and artgerm, dynamic perspective, vibrant color palette",data/images/img_895.png
"Light and happiness spreading everywhere, vibrant and joyful illustration with bold colors and dynamic brushstrokes, uplifting and energetic.",data/images/img_896.png
"a golden box with intricate details to the right of a blue sphere, captured in a high-contrast, sunlit photograph with dramatic chiaroscuro and sharp focus",data/images/img_897.png
"cute doctor spock, 3D model, volumetric lighting, highly detailed, high quality, digital rendering, soft golden hour light, dynamic perspective, rich textures, photorealistic, by artgerm",data/images/img_898.png
A transmasculine king with white pearls and swan plumes in a detailed digital painting with dramatic lighting.,data/images/img_899.png
"A vibrant manga scene with a hummingbird in flight, surrounded by colorful motion and swirling orange and yellow hues, above a purple flower.",data/images/img_900.png
"Whiteboard animation: rubber duck, vibrant yellow, floating on pond, surrounded by green lily pads, simple lines, playful bubbles.",data/images/img_901.png
"Neon-lit Shiva, cybernetic tendrils, Himalayan peaks, ice waves, futuristic temple ruins.",data/images/img_902.png
"Peppa Pig shares a picnic with the Moomins by the sea, Moomintroll and Moominpappa leading the high-energy crowd. Dynamic manga style, vibrant color palette, exaggerated expressions, fast-paced action, sharp lines, bold shadows, ethereal glow, misty ambiance.",data/images/img_903.png
"Gorge in the mountain, ancient white stone temple ruins, night with dramatic chiaroscuro lighting, blue, yellow, and purple tones, wide camera angle, CineStill 800T, high detail, sharp contrast, cinematic mood, picturesque surroundings with lush greenery and misty ambiance",data/images/img_904.png
"Two runners cross the finish line together in a neon, vaporwave-colored, digitally distorted scene with a retro-futuristic cityscape.",data/images/img_905.png
"A grainy, high-contrast black and white sign with a deer silhouette.",data/images/img_906.png
"highly detailed anime close-up of aging Joe Biden, 103, with deep wrinkles and a sad expression, intricate line work, vibrant colors, soft studio lighting, high resolution, trending on ArtStation, dynamic perspective",data/images/img_907.png
"Three cinematic views of a predator with rich colors, dynamic angles, and harmonious lighting. Full body, concept art by a senior character artist. HD.",data/images/img_908.png
"An ethereal warrior, armored in vivid orange and yellow with intricate details, stands against a cool blue backdrop with scientific precision and anatomical accuracy, bathed in soft golden hour light.",data/images/img_909.png
"Headphones hang from a tree branch, with sound waves curling around in a dreamlike, iridescent landscape.",data/images/img_910.png
"3D model of an old house in a futuristic city, dramatic lighting, shadows from skyscrapers, neon reflections on the facade.",data/images/img_911.png
"a rare mineral rock, in a neon-lit dark studio, neon vaporwave theme. Microscopic view of Tanzanite, Opal, Kunzite. Glowing neon edges, cybernetic textures, ethereal glow, vibrant color palette, high resolution, sharp focus.",data/images/img_912.png
"an iconic manga illustration of the mona lisa, with intricate details and vibrant color palette, on a sleek, minimalist wall with soft golden hour light and dynamic perspective",data/images/img_913.png
"Majestic scorpion in anime style with detailed eyes, exaggerated features, vibrant shadows, dynamic pose.",data/images/img_914.png
"Whiteboard animation: close-up of a vending machine in an abandoned office, big oak tree growing inside, overgrown with flowers and trees, at night, blue moonlight, simple lines, soft blue tones, by Jake Parker and Shoo Rayner.",data/images/img_915.png
"Orc with intricate glyphs, magic, anime style, hyperrealistic.",data/images/img_916.png
"A neon-lit girl in a cybernetic lab examines a glowing ammonite fossil. Vibrant neon colors, sleek futuristic design.",data/images/img_917.png
"Cinematic pond of lotuses at sunrise, golden light, mist rising, serene atmosphere.",data/images/img_918.png
"Vintage 80s comic cover with Scarface, neon-lit cityscape, and dramatic shadows.",data/images/img_919.png
"A hand-drawn chair with whimsical curves, animated fluidly.",data/images/img_920.png
"Antony Starr closeup, D&D fantasy, claymation, textured, vibrant, stop-motion, intricate details, animated, matte, sharp focus, soft golden hour light, dynamic perspective, by Artgerm, Greg Rutkowski, and Alphonse Mucha",data/images/img_921.png
"A neon-clad figure stands tall in a field of glowing yellow flowers, wearing a cybernetic horned mask, exuding enigmatic energy under a soft golden hour light, with intricate details and vibrant color palette, in a high-resolution, photorealistic style.",data/images/img_922.png
"cyberpunk ram sheep robot in neon-lit city, intricate mechanical details, dark and moody, manga style, dynamic angles, high contrast, detailed linework, cinematic composition, soft golden hour light, rich textures, vibrant color palette, sharp focus, high resolution",data/images/img_923.png
"Anime key visual: masked figure with a mysterious symbol, ultra-detailed, vibrant color palette, dynamic composition, ethereal glow, high resolution, digital art, artstation",data/images/img_924.png
"A tempera painting of a futuristic city's guardian robot, with vibrant, flat colors, intricate, decorative patterns, and a dynamic perspective, set under a soft golden hour light, with a high resolution and sharp focus.",data/images/img_925.png
"Dr. Strange with a serious, intense look, in his iconic suit, cutout animation style, vibrant flat colors, sharp outlines, plain background, comic cover art, high resolution, trending on Artstation",data/images/img_926.png
An orange robot strides through a futuristic city with sleek lines and vibrant colors.,data/images/img_927.png
"cinematic closeup of an enchanting female portrait with surreal abstract elements, bold textures, rough surfaces, and primitive forms, framed in cinemascope, with dramatic chiaroscuro lighting and deep shadows that enhance the raw, unconventional beauty, high resolution, sharp focus",data/images/img_928.png
"three chairs in a candid moment, soft natural light, shallow depth of field, film grain, vintage lens, muted color palette, serene mood, high resolution",data/images/img_929.png
"An eccentric knit creature, vibrant and textured with intricate yarn balls, stands out against a digital painterly background with soft golden hour light, where brushstrokes blend a vibrant color palette and add a creative twist.",data/images/img_930.png
"Two cups of coffee, one with a digital yin yang latte art, the other with a digital heart latte art, vibrant and detailed, under soft golden hour light, with rich textures and a serene mood, high resolution, sharp focus.",data/images/img_931.png
"3D render of Peewee Herman on Max Headroom, hyperrealism, 8K, dramatic chiaroscuro lighting, neon highlights, laser beams, volumetric shadows, cyberpunk aesthetic, ultra-detailed, trending on ArtStation, high resolution, sharp focus",data/images/img_932.png
"an old plane crashed on a hill, forest in the background, intricate details, digital painting, art nouveau style, flowing lines, ornate patterns, floral motifs, sunlight filtering through leaves, sharp focus, fantasy elements, midday, high resolution, photorealistic, trending on artstation",data/images/img_933.png
"a manga-style illustration of a house on a mountain, detailed with intricate linework, vibrant dynamic shading, and a soft golden hour light, high resolution, sharp focus",data/images/img_934.png
"Goddess Hestia, anime style, fire hair, glowing eyes, vibrant red and cyan colors, intricate botanicals, digital painting, sharp focus, beautiful face.",data/images/img_935.png
"a barred owl peeking out from dense, lush tree branches, illustrated in a vibrant, detailed advertising style with smooth gradients and subtle highlights, capturing the owl's serene curiosity amidst rich, textured foliage, with a misty ambiance and soft golden hour light.",data/images/img_936.png
"Cute 3D model of Doctor Spock, high-quality digital rendering with volumetric lighting.",data/images/img_937.png
